comment_id,comentario,titulo,comentario_pai,perguntas,source_topic_id,source_topic_name,fine_topic_id,fine_topic_name
Ugz5yX49t-2vz6Kt6tp4AaABAg.ADfhblYdnGfADjMBD7Rs_b,Mas já não tá na hora,ELA NÃO TÁ GRÁVIDA,A Stacie está confortável demais nesse barrigão lindo!! Já estou ansiosa para conhecê-la,Já não está na hora de o bebê nascer?,-1,-1_ovulação_fazer teste_amamentando_posição,-1,-1_que_bebê_por_algo
Ugx6bFalz5-F1fzm1B54AaABAg,Quanta ml deixa pra um Bebê Rn,Bombinha Elétrica DA SHOPEE! Dói? Como usar?🤱🏼,,Quantos mililitros devo deixar para um bebê recém-nascido?,-1,-1_ovulação_fazer teste_amamentando_posição,87,87_banho_recém_nascido_água
Ugxp_O4ZLtym_i5G60B4AaABAg.AF5fIhwc4d4AG4PJu8OTI_,"tem, mas são muito menores do que quem mete uma faca na barriga e abre. Porq vc acha que chama ""parto natural""?",CESARIANA X PARTO NORMAL 🤣 #shorts #gravida #maternidade,"Que as mulheres aprendam e entendam e parem de julgar os partos alheios. Umas preferem o normal outras o cesáreo ou dependendo da necessidade da mãe e bebê. O importante é chegada do bebê, e o julgamento jamais terá importância!",Por que o parto normal é chamado de parto natural?,-1,-1_ovulação_fazer teste_amamentando_posição,115,115_experiência_natural_parto_você
UgzNGq0pNti9WqyyIPx4AaABAg,A Mariana tá grávida denovo ????? O título tá dando que ela tá grávida,"A MARIANA GRÁVIDA SUMIU E ME LARGOU COM O BEBÊ, E AGORA...",,A Mariana está grávida de novo?,42,42_sara_realmente grávida_notícia_morte,42,42_tia_sara_mariana_grávida
UgxxB5DnDOvs7hsEi-F4AaABAg.AOnntvsqA7tAOsRI4fzuJ8,Qual o plano?,Quanto custa maternidade São luiz star  - restante nas infos no ig e TK,"Meu segundo filho nasceu ano passado na São Luiz Star e realmente é tudo isso que mostra no vídeo! Me senti em um hotel 5 estrelas! O atendimento é espetacular, felizmente foi tudo coberto pelo plano. ⭐️⭐️⭐️⭐️⭐️",Qual é o plano de saúde que cobriu o parto na maternidade São Luiz Star?,53,53_plano_convênio_consultas_20 dias,53,53_plano_saúde_carência_convênio
UgxRTqLhIMAh5M-kCop4AaABAg.AKK2pS2cHsYAWBgVxSEFJb,Meu bebê de 4 meses foi passado 1 puff em 12 /12 horas,"Aerolin, Clenil, Flixotide… te mostro como usar corretamente as “BOMBINHAS” #baby",Doutora aqui foi indicado 4 puffs de 6 em 6 horas bb de 9 mês,Um bebê de 4 meses pode usar 1 puff a cada 12 horas?,-1,-1_ovulação_fazer teste_amamentando_posição,80,80_fórmula_leite_alergia_ml
UgwRDG99IeJ5dlVWKZd4AaABAg,OLHA QUE DEUS VENHA MIM PPERDOAR EU NÃO TENHO DOR E NÃO AJUDO PORQUÊ ESTAS TRANQUEIRAS NÃO TEM UM TETO PRÁ POR A CABEÇA?FICAR POR AI DANDO O RABO CUMENDO LIXO DÁ RUAS RISCADO PEGAR UMA DOENÇA E ADOENCER O INOCENTE COMO QUE VAI PODER CRIAR UM BEBEZINHO?DAI O CONSELHO TUTELAR VEM TOMAR. PORQUÊ A MÃE NÃO TEM COMO CRIAR?ISTO É TRISTE DEMAIS A MÃE NÃO PODER VER SEU FILHO OU SUA FILINHA.EU MIM REVOLTO COM ISTO 😢😢😢😢😢,GRÁVIDA NO LIXO NÃO SABIA QUAL ERA O SEXO DO SEU BEBÊ! #gabrielmonteiro #mulher #mae #gravidez #bebe,,Como uma mãe em situação de rua vai conseguir criar um bebê?,-1,-1_ovulação_fazer teste_amamentando_posição,64,64_filhos_condições_mundo_filho
UgwRDG99IeJ5dlVWKZd4AaABAg,OLHA QUE DEUS VENHA MIM PPERDOAR EU NÃO TENHO DOR E NÃO AJUDO PORQUÊ ESTAS TRANQUEIRAS NÃO TEM UM TETO PRÁ POR A CABEÇA?FICAR POR AI DANDO O RABO CUMENDO LIXO DÁ RUAS RISCADO PEGAR UMA DOENÇA E ADOENCER O INOCENTE COMO QUE VAI PODER CRIAR UM BEBEZINHO?DAI O CONSELHO TUTELAR VEM TOMAR. PORQUÊ A MÃE NÃO TEM COMO CRIAR?ISTO É TRISTE DEMAIS A MÃE NÃO PODER VER SEU FILHO OU SUA FILINHA.EU MIM REVOLTO COM ISTO 😢😢😢😢😢,GRÁVIDA NO LIXO NÃO SABIA QUAL ERA O SEXO DO SEU BEBÊ! #gabrielmonteiro #mulher #mae #gravidez #bebe,,Por que a mãe não tem condições de criar o filho?,-1,-1_ovulação_fazer teste_amamentando_posição,64,64_filhos_condições_mundo_filho
UgxF17VLZxB7ssFXkL94AaABAg,"Poderia dar dicas por favor do que fazer com esse bebê, quais posições,pois bebê de 3 meses em diante fica inquieto e não fica muito tempo em uma posição, mesmo colocando no tapete no chão e tirando alguns minutos para interagir ele perde o interesse logo no colo não quer ficar deitado só de pé nos ombros da mãe na cadeirinha de balanço tem que evitar na cama não quer ficar, fica cansativo",PRECISA COLOCAR O BEBE EM PÉ??? #filhos #maternidade #bebes #amor,,Quais posições ou atividades são indicadas para um bebê de 3 meses em diante que fica inquieto e não permanece muito tempo na mesma posição?,29,29_durante dia_mamar_madrugada_chorar,29,29_dormir_mamar_noite_peito
UgyITsUhWz2r_Z1pdkd4AaABAg,"Ola amiga,onde recebe o salário materinadade? Tem que ter conta na caixa,ou da pra receber em qualquer lugar? Quem nao tem conta na caixa,consegue receber na boca do caixa la dentro? Com algum papel?",Auxílio Maternidade para Gravidas 2025- Como Solicitar e Como Pagar a Guia Para ter Direito,,Onde o salário-maternidade é recebido?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgyITsUhWz2r_Z1pdkd4AaABAg,"Ola amiga,onde recebe o salário materinadade? Tem que ter conta na caixa,ou da pra receber em qualquer lugar? Quem nao tem conta na caixa,consegue receber na boca do caixa la dentro? Com algum papel?",Auxílio Maternidade para Gravidas 2025- Como Solicitar e Como Pagar a Guia Para ter Direito,,É preciso ter conta na Caixa para receber o salário-maternidade ou é possível receber em outro lugar?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgyITsUhWz2r_Z1pdkd4AaABAg,"Ola amiga,onde recebe o salário materinadade? Tem que ter conta na caixa,ou da pra receber em qualquer lugar? Quem nao tem conta na caixa,consegue receber na boca do caixa la dentro? Com algum papel?",Auxílio Maternidade para Gravidas 2025- Como Solicitar e Como Pagar a Guia Para ter Direito,,"Quem não tem conta na Caixa consegue sacar o salário-maternidade no caixa, com algum documento?",0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
Ugzsv9_g7iSxkEWdo5d4AaABAg.AIo4w9hd9JQASCmyzbHB-O,"Que eu me lembro dessa cena, que faz muitos anos rs, ela não trocou, ela deu o filho dela para a filha, já que o outro bebê tinha morrido, não foi isso?",EMOCIONANTE! EDUARDA DECIDE PERDOAR HELENA PELA TROCA DOS BEBÊS | POR AMOR | #SHORTS #NOVELAS,Se fosse na vida real a Helena e o Médico poderiam ser presos pois é crime trocar crianças. Achei lindo gesto da Eduarda em perdoar a mãe pois o perdão liberta,"Na cena, Helena não trocou os bebês, mas entregou o filho dela para a filha porque o outro bebê tinha morrido?",-1,-1_ovulação_fazer teste_amamentando_posição,141,141_outro_ela_vem_filhos
Ugx2lIQrILBbY2KXgoh4AaABAg,Isso seria capaz,PARTO NORMAL SEM SOFRIMENTO! É possível?,,É possível ter um parto normal sem sofrimento?,-1,-1_ovulação_fazer teste_amamentando_posição,72,72_cesárea_próxima_cesáreas_tentar
Ugzau3TzMe0b8AYFvDd4AaABAg,Oi meu bem vc pode me responder qual o tipo de iodo tomar ?,bate papo com a gravidinha de 20 semanas,,Qual tipo de iodo uma gestante deve tomar?,-1,-1_ovulação_fazer teste_amamentando_posição,58,58_cálcio_magnésio_suplementação_tomar
UgwDqvG1TIZF6ZW8z3Z4AaABAg,"Quanto tempo, uma semna depois da cirúrgia ?",Essa massagem na cesárea faz sua barriga voltar mais rápido!,,"Uma semana depois da cesárea, essa massagem pode ser feita?",-1,-1_ovulação_fazer teste_amamentando_posição,13,13_cesárea_cicatriz_seroma_após
UgxPV2az-_4eq2u3UOZ4AaABAg,Sera que pode usar essa progesterona alternando as vias? Exemplo.: por medo de prejudicar o figado usar aoenas 3 dias na semana por via oral e os 4 dias usar via vaginal Usar oral vai beneficiar o cérebro enquanto a via vaginal não tem essa alcance,Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,,"É possível usar progesterona alternando as vias de administração, por exemplo, 3 dias por via oral e 4 dias por via vaginal?",2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
UgxPV2az-_4eq2u3UOZ4AaABAg,Sera que pode usar essa progesterona alternando as vias? Exemplo.: por medo de prejudicar o figado usar aoenas 3 dias na semana por via oral e os 4 dias usar via vaginal Usar oral vai beneficiar o cérebro enquanto a via vaginal não tem essa alcance,Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,,"A progesterona por via oral beneficia o cérebro, enquanto a via vaginal não oferece esse alcance?",2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
Ugz3AOam7PgvHoyogzV4AaABAg,Meninas boa tarde estou com a pressão 130/90 nunca tive antes minha família toda tem histórico de pré eclâmpsia consultei ando muito mal com ameaças de desmaio muita dor de cabeça ela já chegou a 140/30 falei com a obstreta ela disse para fica tranquila que e normal expliquei que nunca tive antes os sintomas que tô tendo sobre o histórico de pré eclâmpsia e não resolveram nada as consultas com ela duram menos de 10 minutos ela não me deu nem exames de laboratório estou com 19 semana me ajudem por favor estou desesperada pois nao ando bem,Como engravidar de menino?,,"É normal uma gestante de 19 semanas ter pressão de 130/90, dor de cabeça e ameaças de desmaio?",52,52_eclâmpsia_parceiro_pressão alta_pode afetar,52,52_eclâmpsia_pressão_pré_arterial
Ugz3AOam7PgvHoyogzV4AaABAg,Meninas boa tarde estou com a pressão 130/90 nunca tive antes minha família toda tem histórico de pré eclâmpsia consultei ando muito mal com ameaças de desmaio muita dor de cabeça ela já chegou a 140/30 falei com a obstreta ela disse para fica tranquila que e normal expliquei que nunca tive antes os sintomas que tô tendo sobre o histórico de pré eclâmpsia e não resolveram nada as consultas com ela duram menos de 10 minutos ela não me deu nem exames de laboratório estou com 19 semana me ajudem por favor estou desesperada pois nao ando bem,Como engravidar de menino?,,Esses sintomas podem indicar pré-eclâmpsia na gestação?,52,52_eclâmpsia_parceiro_pressão alta_pode afetar,52,52_eclâmpsia_pressão_pré_arterial
UgzCkunYIoadhHFz1Hp4AaABAg.AON960VOC77AONZ931TSGn,Mais e uma boa pergunta né como sabem diferenciar?,É o Pai Que Engravida #curiosidades #mistérios,,Como é possível diferenciar quem é o pai?,55,55_pai bebê_descobriram_pessoa comentou_diferenciar,55,55_pai_homem_quem_onde
UgxS5CMPFgBcCPJ1ltB4AaABAg.AMhW5mz2azlAMsPFqL1txD,Como tu sabe que é nidaçao?,Esse Sangramento é Gravidez ou Nidação? Sintomas da IMPLANTAÇÃO DO EMBRIÃO no Útero,"Estou tendo nidação a 13 dias, isso é normal?",Como saber se é nidação?,14,14_nidação_menstruação pode_dias sangramento_dias pode,14,14_nidação_sangramento_menstruação_esse
UgxRNtzTe4PNxq5oIu94AaABAg,Fotos de um menino ou uma menina 🔮🔵🟣🔍♀️♂️❔😮,REVELEI O NOME DO NOSSO PRÓXIMO FILHO* é gravidez?,,As fotos mostram um menino ou uma menina?,132,132_menino menina_neto_verde_rosa,132,132_menino_menina_acha_certeza
UgwjZ-tRv1qNmfdmQhN4AaABAg.AKJlV6eaOCuAMNlTC4glYS,​ já sabia que não tinha passagem ou o médico diz na hora só?,Parto Normal ou Cesárea: Qual é Mais Doloroso? Entenda a Diferença na Dor e Recuperação! #shorts,Sou mais parto cesariana. O meu foi cesariana e foi ótimo a recuperação e toda a cirurgia. Foi benção,"Antes da cesárea, a gestante já sabe que não tem passagem para o parto normal ou o médico só informa isso na hora?",-1,-1_ovulação_fazer teste_amamentando_posição,126,126_contrações_dilatação_doem_dor
Ugy28364XEeDjU4GMod4AaABAg.ATLJxo2_OedAV0UMxzBHrL,"E aí? Conta, está mesmo grávida? Eu tô a 5 dias com atraso e só tá dando negativo o de farmácia. Não fiz de sangue ainda.",Menstruação atrasada e teste de gravidez negativo,Está 18 dias atrasado e deu negativo 😩 Eu sei que estou grávida porém está dando negativo,"Com 5 dias de atraso menstrual e teste de farmácia negativo, ainda é possível estar grávida?",43,43_gravidez negativo_menstrual teste_dias atraso_testes farmácia,43,43_negativo_atraso_menstrual_teste
Ugy28364XEeDjU4GMod4AaABAg.ATLJxo2_OedAV0UMxzBHrL,"E aí? Conta, está mesmo grávida? Eu tô a 5 dias com atraso e só tá dando negativo o de farmácia. Não fiz de sangue ainda.",Menstruação atrasada e teste de gravidez negativo,Está 18 dias atrasado e deu negativo 😩 Eu sei que estou grávida porém está dando negativo,O exame de sangue pode confirmar a gravidez mesmo quando o teste de farmácia dá negativo?,-1,-1_ovulação_fazer teste_amamentando_posição,137,137_farmácia_negativo_testes_teste
UgwAWTOlUoqB_QyY4MR4AaABAg,Eu ganhei minha bb como pago uma parcela para receber,Passo a passo de como solicitar o salário maternidade #inss #salariomaternidade #grávidas,,Como faço para pagar uma parcela e receber o salário-maternidade depois de ter meu bebê?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgzItv9rFZ1Z3s0qYid4AaABAg,Pera se o Lucas neto ta mentindo e ele e o... pai🤨🤨,giovanna alparone está grávida?? #luccasneto #trollface #shorts #alightmotion #humor #viralvideo,,Lucas Neto é o pai do bebê?,90,90_lucas_namorada_grávida pai_falar sobre,90,90_pai_neto_leia_luccas
UgxAn16NzfM3e_XunxN4AaABAg,Mas você já contaram vocês não a Emily kkkkkk,REVELEI O NOME DO NOSSO PRÓXIMO FILHO* é gravidez?,,Vocês já contaram para a Emily sobre o próximo filho?,46,46_ter outro_vão ter_ter filho_dois filhos,46,46_filho_outro_vocês_vão
Ugyb8geTQtigSTvA6dt4AaABAg,Funciona pra quem paga como pró-labore?,Como receber 2 (dois) salários-maternidade 🚨 #salariometerni #saláriomaternidade #direito,,Esse procedimento funciona para quem contribui por pró-labore?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
Ugxqzz3zUwhg7LK1HxN4AaABAg,"Nossa! Segundo sociedade brasileira de pediatria, so é liberado comer a partir de 6 meses e suco a partir de 1 ano.. Pede opinião de mais pediatras maezinha",Tudo que minha bebê de 4 meses come em 1 dia #introducaoalimentar #maternidade,,"De acordo com a Sociedade Brasileira de Pediatria, a introdução alimentar deve começar apenas aos 6 meses e o suco apenas a partir de 1 ano?",106,106_introdução_alimentar_meses posso_bebê meses,106,106_comer_suco_comida_alimentar
Ugxozk2HY9vQQiBA4R54AaABAg.ANYS58tQ5LXAPl71p_m0WU,​ amiga era gravidez mesmo ???? Me encontro quase na mesma situação 😅,Esse Sangramento é Gravidez ou Nidação? Sintomas da IMPLANTAÇÃO DO EMBRIÃO no Útero,Eita minha menstruação veio antes do previsto . Só um dia e se foi 😮🌸😊,Esse sangramento que veio antes do previsto e durou só um dia pode ser gravidez mesmo?,-1,-1_ovulação_fazer teste_amamentando_posição,35,35_estar_menstruação_menstruado_tendo
UgxD0He6fnK2wKqs21R4AaABAg.AJUTeEGKv7sAJ_EiG0O99e,Quantro apoio como que é isso ?,Posição para o Parto - Parir deitada de costas é a pior,"Não suportava de tanta dor na lombar, a sensação era de que estavam partindo minha coluna, foi a Dra que me indicou parir em quatro apoio, foi aí que melhorou a dor e consegui ter meu filho. Sou grata a ela até hj por ter pensando em minha dor. Sempre que falo sobre meu parto reforço o benefício dessa posição.",Como é a posição de quatro apoios para o parto?,27,27_médicos_posição_parto significa_cabeça bebê,27,27_parto_posição_durante_deitada
UgyZIFWXz39fObiQuxR4AaABAg,"Boa noite, estou com 39 semanas e 6 dias. Tive saída de tampão mucoso na umas 2 vezes na semana e minha barriga está ficando muito endurecida. Já estou tendo dilatações?",Como saber se estou tendo dilatação? | 5 SINAIS DE DILATAÇÃO,,"Uma gestante com 39 semanas e 6 dias, com saída de tampão mucoso e barriga ficando muito endurecida, já está tendo dilatação?",6,6_38_semanas dias_39 semanas_33 semanas,6,6_dilatação_semanas_38_contrações
UgyAFljxNxj6qLdZYHd4AaABAg,Ela já teve o bebê?,PRESENTEANDO UMA GRÁVIDA,,Essa pessoa já teve o bebê?,-1,-1_ovulação_fazer teste_amamentando_posição,77,77_vídeo_mencionada_pessoa_mencionado
UgwtW4-RF4A64Ilicvl4AaABAg,Dr.minha neném tem 9 meses e não tá ganhando peso já tem uns 3 meses. Mas ela já come comida e frutas e ainda mama. Mas não tá ganhando peso.,"🍼 “Mas o bebê está ganhando peso, então tá tudo certo, né?”",,"É normal uma bebê de 9 meses, que já come comida, frutas e mama, não ganhar peso há cerca de 3 meses?",50,50_peso_vacinar_centímetros_sistema,50,50_peso_kg_mensagem_pesar
UgzzG-CsDocXXGWZYNh4AaABAg.AOsd-bYiHuLAOsgx3VC5qA,Tia Sara que horas que dia que o neném vai nascer hoje ou amanhã,￼ Quando vamos descobrir o sexo do bebê ￼,Eu tô tentando ficar famosa pelos os comentários quem me ajudar muito obrigado e agradeço muito 🙂🙂,"Em que dia e a que horas o bebê vai nascer, hoje ou amanhã?",5,5_aniversário_janeiro_nascimento bebê_dia 28,5,5_nascer_fevereiro_dia_vai
